fixture_id,season,match_date,home_team_id,away_team_id,home_form_last_5_points,home_form_last_5_wins,home_form_last_5_draws,home_form_last_5_losses,home_form_last_5_goals_scored,home_form_last_5_goals_conceded,home_form_last_5_goal_diff,home_form_last_5_clean_sheets,home_form_last_5_failed_to_score,home_form_last_5_games_played,away_form_last_5_points,away_form_last_5_wins,away_form_last_5_draws,away_form_last_5_losses,away_form_last_5_goals_scored,away_form_last_5_goals_conceded,away_form_last_5_goal_diff,away_form_last_5_clean_sheets,away_form_last_5_failed_to_score,away_form_last_5_games_played,home_form_last_3_points,home_form_last_3_wins,home_form_last_3_goals_scored,home_form_last_3_goals_conceded,home_form_last_3_games_played,away_form_last_3_points,away_form_last_3_wins,away_form_last_3_goals_scored,away_form_last_3_goals_conceded,away_form_last_3_games_played,form_points_diff,form_goals_scored_diff,form_goal_diff_diff,h2h_games_played,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_scored,h2h_away_goals_scored,h2h_home_win_pct,h2h_avg_total_goals,h2h_home_as_home_wins,h2h_home_as_home_games,home_position,away_position,position_diff,home_points,away_points,points_diff,home_ppg,away_ppg,ppg_diff,home_season_goals_for,away_season_goals_for,home_season_goals_against,away_season_goals_against,home_avg_goals_scored,away_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_conceded,home_goal_diff,away_goal_diff,goal_diff_diff,home_games_played,away_games_played,home_win_pct,away_win_pct,home_goals_scored_avg,home_goals_conceded_avg,home_total_goals_avg,home_over_2_5_pct,home_over_1_5_pct,home_over_3_5_pct,home_btts_pct,home_clean_sheet_pct,home_failed_to_score_pct,home_scored_first_half_pct,home_conceded_first_half_pct,home_games_analyzed,away_goals_scored_avg,away_goals_conceded_avg,away_total_goals_avg,away_over_2_5_pct,away_over_1_5_pct,away_over_3_5_pct,away_btts_pct,away_clean_sheet_pct,away_failed_to_score_pct,away_scored_first_half_pct,away_conceded_first_half_pct,away_games_analyzed,home_home_goals_scored_avg,home_home_goals_conceded_avg,home_home_total_goals_avg,home_home_over_2_5_pct,home_home_btts_pct,home_home_clean_sheet_pct,home_home_failed_to_score_pct,away_away_goals_scored_avg,away_away_goals_conceded_avg,away_away_total_goals_avg,away_away_over_2_5_pct,away_away_btts_pct,away_away_clean_sheet_pct,away_away_failed_to_score_pct,h2h_total_goals_avg,h2h_over_2_5_pct,h2h_btts_pct,h2h_home_team_goals_avg,h2h_away_team_goals_avg,combined_goals_avg,combined_conceded_avg,combined_total_goals_avg,expected_total_goals,both_over_2_5_pct,both_btts_pct,btts_potential,outcome,outcome_encoded,over_2_5,over_1_5,over_3_5,btts,home_score,away_score,total_goals,home_form_last_5_avg_points,home_form_last_5_avg_goals_scored,home_form_last_5_avg_goals_conceded,away_form_last_5_avg_points,away_form_last_5_avg_goals_scored,away_form_last_5_avg_goals_conceded,home_form_last_3_avg_points,home_form_last_3_avg_goals_scored,away_form_last_3_avg_points,away_form_last_3_avg_goals_scored,h2h_goal_diff,h2h_away_win_pct,h2h_draw_pct,h2h_avg_home_goals,h2h_avg_away_goals,h2h_home_as_home_win_pct
587,2022,2023-02-04 17:30:00,2,12,9.0,2.0,3.0,0.0,4.0,0.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,3.0,5.0,8.0,-3.0,1.0,2.0,5.0,7.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,6.0,3.0,5.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,-13.0,39.0,18.0,21.0,1.95,0.9,1.0499999999999998,33.0,17.0,11.0,25.0,1.65,0.85,0.55,1.25,22.0,-8.0,30.0,20.0,20.0,0.5,0.25,1.6,0.2,1.8,0.4,0.4,0.2,0.2,0.8,0.3,,,10.0,0.8,1.4,2.2,0.3,0.7,0.2,0.3,0.2,0.5,,,10.0,1.4,0.0,1.4,0.2,0.0,1.0,0.2,0.6,1.6,2.2,0.4,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,1.5999999999999999,4.0,2.0,0.35,0.25,0.32999999999999996,draw,1,0,1,0,1,1,1,2,1.8,0.8,0.0,0.8,1.0,1.6,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,,,,,,
588,2022,2023-02-05 14:00:00,19,38,8.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,1.0,5.0,3.0,0.0,3.0,2.0,4.0,7.0,-3.0,2.0,2.0,5.0,7.0,2.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,-3.0,21.0,18.0,3.0,1.05,0.9473684210526315,0.10263157894736852,16.0,26.0,35.0,33.0,0.8,1.368421052631579,1.75,1.736842105263158,-19.0,-7.0,-12.0,20.0,19.0,0.25,0.21052631578947367,0.9,1.2,2.1,0.3,0.6,0.2,0.3,0.5,0.3,,,10.0,1.5,2.0,3.5,0.7,0.8,0.5,0.7,0.2,0.3,,,10.0,1.4,0.6,2.0,0.2,0.4,0.6,0.0,1.2,1.8,3.0,0.6,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,2.4,3.2,5.6,2.8000000000000003,0.5,0.5,0.45499999999999996,home_win,0,0,0,0,0,1,0,1,1.6,1.0,1.0,0.6,0.8,1.4,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,,,,,,
589,2022,2023-02-05 16:30:00,11,14,6.0,2.0,0.0,3.0,7.0,8.0,-1.0,2.0,2.0,5.0,10.0,3.0,1.0,1.0,10.0,5.0,5.0,2.0,0.0,5.0,3.0,1.0,4.0,7.0,3.0,6.0,2.0,5.0,3.0,3.0,-4.0,-3.0,-6.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,5.0,2.0,3.0,36.0,45.0,-9.0,1.7142857142857142,2.25,-0.5357142857142858,40.0,53.0,31.0,20.0,1.9047619047619047,2.65,1.4761904761904763,1.0,9.0,33.0,-24.0,21.0,20.0,0.5238095238095238,0.7,1.8,1.9,3.7,0.7,0.9,0.5,0.6,0.2,0.2,,,10.0,2.0,1.0,3.0,0.7,0.8,0.3,0.7,0.3,0.0,,,10.0,1.2,2.2,3.4,0.6,0.6,0.0,0.4,1.2,0.8,2.0,0.4,0.4,0.4,0.2,6.0,1.0,1.0,2.0,4.0,3.8,2.9,6.7,3.3499999999999996,0.7,0.6499999999999999,0.6799999999999999,home_win,0,0,0,0,0,1,0,1,1.2,1.4,1.6,2.0,2.0,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,-2.0,1.0,0.0,2.0,4.0,0.0
590,2022,2023-02-08 20:00:00,1,38,10.0,3.0,1.0,1.0,10.0,6.0,4.0,1.0,0.0,5.0,3.0,0.0,3.0,2.0,3.0,5.0,-2.0,2.0,3.0,5.0,9.0,3.0,7.0,2.0,3.0,1.0,0.0,1.0,3.0,3.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,-14.0,42.0,18.0,24.0,2.0,0.9,1.1,34.0,26.0,26.0,34.0,1.619047619047619,1.3,1.2380952380952381,1.7,8.0,-8.0,16.0,21.0,20.0,0.6190476190476191,0.2,1.8,1.0,2.8,0.7,0.8,0.2,0.6,0.4,0.0,,,10.0,1.5,1.9,3.4,0.7,0.7,0.5,0.7,0.2,0.3,,,10.0,2.2,0.4,2.6,0.8,0.4,0.6,0.0,1.2,1.6,2.8,0.6,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,3.3,2.9,6.199999999999999,3.1,0.7,0.6499999999999999,0.61,draw,1,1,1,1,1,2,2,4,2.0,2.0,1.2,0.6,0.6,1.0,3.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,,,,,,
591,2022,2023-02-11 12:30:00,12,13,5.0,1.0,2.0,2.0,5.0,6.0,-1.0,1.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,-1.0,3.0,3.0,5.0,3.0,1.0,2.0,4.0,3.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,17.0,9.0,8.0,19.0,30.0,-11.0,0.9047619047619048,1.4285714285714286,-0.5238095238095238,18.0,22.0,26.0,21.0,0.8571428571428571,1.0476190476190477,1.2380952380952381,1.0,-8.0,1.0,-9.0,21.0,21.0,0.23809523809523808,0.38095238095238093,0.9,1.4,2.3,0.3,0.8,0.2,0.4,0.2,0.4,,,10.0,0.6,1.0,1.6,0.2,0.4,0.1,0.3,0.4,0.5,,,10.0,1.0,1.2,2.2,0.2,0.2,0.4,0.4,0.6,1.6,2.2,0.4,0.6,0.2,0.4,3.0,1.0,1.0,1.0,2.0,1.5,2.4,3.9,1.95,0.25,0.35,0.38,draw,1,0,1,0,1,1,1,2,1.0,1.0,1.2,1.0,0.4,0.6,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.0,1.0,2.0,0.0
596,2022,2023-02-11 15:00:00,16,15,2.0,0.0,2.0,3.0,2.0,8.0,-6.0,1.0,3.0,5.0,10.0,3.0,1.0,1.0,12.0,7.0,5.0,2.0,0.0,5.0,2.0,0.0,1.0,5.0,3.0,7.0,2.0,9.0,4.0,3.0,-8.0,-10.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,6.0,24.0,34.0,-10.0,1.1428571428571428,1.7,-0.5571428571428572,19.0,38.0,29.0,27.0,0.9047619047619048,1.9,1.380952380952381,1.35,-10.0,11.0,-21.0,21.0,20.0,0.2857142857142857,0.5,0.7,1.3,2.0,0.4,0.6,0.1,0.3,0.3,0.5,,,10.0,2.4,1.6,4.0,0.9,0.9,0.7,0.8,0.2,0.0,,,10.0,0.4,1.6,2.0,0.4,0.2,0.4,0.6,2.6,1.8,4.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996,2.9000000000000004,6.0,2.9999999999999996,0.65,0.55,0.55,draw,1,0,1,0,1,1,1,2,0.4,0.4,1.6,2.0,2.4,1.4,0.6666666666666666,0.3333333333333333,2.3333333333333335,3.0,,,,,,
595,2022,2023-02-11 15:00:00,10,11,4.0,1.0,1.0,3.0,7.0,9.0,-2.0,0.0,2.0,5.0,9.0,3.0,0.0,2.0,8.0,6.0,2.0,3.0,1.0,5.0,1.0,0.0,2.0,6.0,3.0,6.0,2.0,7.0,4.0,3.0,-5.0,-1.0,-4.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,8.0,0.0,0.0,14.0,5.0,9.0,21.0,39.0,-18.0,1.0,1.7727272727272727,-0.7727272727272727,32.0,41.0,37.0,31.0,1.5238095238095237,1.8636363636363635,1.7619047619047619,1.4090909090909092,-5.0,10.0,-15.0,21.0,22.0,0.2857142857142857,0.5454545454545454,1.5,1.3,2.8,0.5,0.8,0.3,0.3,0.3,0.4,,,10.0,1.8,1.7,3.5,0.6,0.8,0.5,0.5,0.3,0.2,,,10.0,0.8,1.4,2.2,0.4,0.2,0.2,0.6,2.4,1.6,4.0,0.8,0.6,0.4,0.0,8.0,1.0,1.0,2.0,6.0,3.3,3.0,6.3,3.15,0.55,0.4,0.49,home_win,0,1,1,1,1,4,1,5,0.8,1.4,1.8,1.8,1.6,1.2,0.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,-4.0,1.0,0.0,2.0,6.0,0.0
593,2022,2023-02-11 15:00:00,7,5,3.0,1.0,0.0,4.0,3.0,8.0,-5.0,0.0,3.0,5.0,7.0,2.0,1.0,2.0,5.0,5.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,5.0,3.0,4.0,1.0,3.0,5.0,3.0,-4.0,-2.0,-5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,16.0,4.0,15.0,20.0,-5.0,0.7142857142857143,0.9523809523809523,-0.23809523809523803,17.0,15.0,38.0,30.0,0.8095238095238095,0.7142857142857143,1.8095238095238095,1.4285714285714286,-21.0,-15.0,-6.0,21.0,21.0,0.19047619047619047,0.23809523809523808,0.7,2.0,2.7,0.6,0.7,0.3,0.6,0.0,0.4,,,10.0,1.0,1.6,2.6,0.5,0.8,0.2,0.4,0.2,0.4,,,10.0,0.6,2.0,2.6,0.4,0.6,0.0,0.4,1.0,1.6,2.6,0.6,0.8,0.0,0.2,1.0,0.0,0.0,0.0,1.0,1.7,3.6,5.300000000000001,2.65,0.55,0.5,0.54,away_win,2,1,1,0,1,1,2,3,0.6,0.6,1.6,1.4,1.0,1.0,0.0,0.3333333333333333,1.3333333333333333,1.0,-1.0,1.0,0.0,0.0,1.0,0.0
592,2022,2023-02-11 15:00:00,4,19,7.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,5.0,11.0,3.0,2.0,0.0,6.0,2.0,4.0,3.0,0.0,5.0,6.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,-4.0,-3.0,-4.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,8.0,13.0,-5.0,32.0,24.0,8.0,1.4545454545454546,1.1428571428571428,0.3116883116883118,32.0,17.0,30.0,35.0,1.4545454545454546,0.8095238095238095,1.3636363636363635,1.6666666666666667,2.0,-18.0,20.0,22.0,21.0,0.4090909090909091,0.2857142857142857,1.0,0.8,1.8,0.5,0.5,0.0,0.4,0.4,0.4,,,10.0,1.0,1.2,2.2,0.3,0.6,0.2,0.3,0.5,0.2,,,10.0,1.0,1.0,2.0,0.6,0.6,0.2,0.4,0.4,1.8,2.2,0.4,0.2,0.4,0.6,5.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,0.4,0.35,0.39,home_win,0,0,1,0,0,2,0,2,1.4,0.6,0.6,2.2,1.2,0.4,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.0,0.0,3.0,2.0,0.0
594,2022,2023-02-11 15:00:00,8,17,10.0,3.0,1.0,1.0,9.0,5.0,4.0,2.0,2.0,5.0,13.0,4.0,1.0,0.0,10.0,1.0,9.0,4.0,1.0,5.0,7.0,2.0,6.0,3.0,3.0,7.0,2.0,4.0,1.0,3.0,-3.0,-1.0,-5.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,7.0,-6.0,50.0,33.0,17.0,2.5,1.5714285714285714,0.9285714285714286,45.0,35.0,17.0,28.0,2.25,1.6666666666666667,0.85,1.3333333333333333,28.0,7.0,21.0,20.0,21.0,0.8,0.38095238095238093,2.1,0.7,2.8,0.4,0.7,0.4,0.4,0.5,0.2,,,10.0,1.7,1.1,2.8,0.6,0.9,0.4,0.5,0.4,0.2,,,10.0,2.8,1.0,3.8,0.8,0.6,0.4,0.2,1.2,1.4,2.6,0.6,0.4,0.4,0.4,3.0,1.0,0.0,3.0,0.0,3.8,1.8,5.6,2.8000000000000003,0.5,0.45,0.44,draw,1,0,1,0,1,1,1,2,2.0,1.8,1.0,2.6,2.0,0.2,2.3333333333333335,2.0,2.3333333333333335,1.3333333333333333,3.0,0.0,0.0,3.0,0.0,0.0
597,2022,2023-02-11 17:30:00,3,2,1.0,0.0,1.0,4.0,1.0,9.0,-8.0,0.0,4.0,5.0,7.0,1.0,4.0,0.0,2.0,1.0,1.0,4.0,3.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,0.0,3.0,-6.0,-1.0,-9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,19.0,4.0,15.0,17.0,40.0,-23.0,0.8095238095238095,1.9047619047619047,-1.0952380952380951,19.0,34.0,43.0,12.0,0.9047619047619048,1.619047619047619,2.0476190476190474,0.5714285714285714,-24.0,22.0,-46.0,21.0,21.0,0.19047619047619047,0.47619047619047616,0.9,2.0,2.9,0.4,0.9,0.2,0.3,0.1,0.6,,,10.0,1.6,0.3,1.9,0.4,0.5,0.2,0.3,0.7,0.3,,,10.0,1.2,1.4,2.6,0.4,0.4,0.2,0.4,1.8,0.4,2.2,0.6,0.4,0.6,0.4,2.0,0.0,1.0,1.0,1.0,2.5,2.3,4.8,2.4,0.4,0.3,0.375,draw,1,0,1,0,1,1,1,2,0.2,0.2,1.8,1.4,0.4,0.2,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0
598,2022,2023-02-12 14:00:00,38,1,3.0,0.0,3.0,2.0,5.0,7.0,-2.0,1.0,2.0,5.0,8.0,2.0,2.0,1.0,9.0,8.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,5.0,3.0,4.0,1.0,4.0,4.0,3.0,-5.0,-4.0,-3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,17.0,3.0,14.0,19.0,43.0,-24.0,0.9047619047619048,1.9545454545454546,-1.04978354978355,28.0,36.0,36.0,28.0,1.3333333333333333,1.6363636363636365,1.7142857142857142,1.2727272727272727,-8.0,8.0,-16.0,21.0,22.0,0.19047619047619047,0.5909090909090909,1.5,1.8,3.3,0.7,0.7,0.5,0.7,0.2,0.3,,,10.0,1.9,1.2,3.1,0.8,0.9,0.3,0.7,0.3,0.0,,,10.0,1.8,2.2,4.0,0.8,0.8,0.2,0.2,1.4,1.6,3.0,0.6,0.8,0.2,0.0,4.0,1.0,1.0,2.0,2.0,3.4,3.0,6.4,3.1999999999999997,0.75,0.7,0.645,away_win,2,0,1,0,0,0,2,2,0.6,1.0,1.4,1.6,1.8,1.6,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.0,2.0,2.0,0.0
599,2022,2023-02-12 16:30:00,14,20,9.0,3.0,0.0,2.0,9.0,5.0,4.0,2.0,1.0,5.0,10.0,3.0,1.0,1.0,8.0,6.0,2.0,2.0,0.0,5.0,7.0,2.0,8.0,3.0,3.0,9.0,3.0,5.0,1.0,3.0,-1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,11.0,-8.0,45.0,28.0,17.0,2.142857142857143,1.3333333333333333,0.8095238095238095,53.0,25.0,21.0,31.0,2.5238095238095237,1.1904761904761905,1.0,1.4761904761904763,32.0,-6.0,38.0,21.0,21.0,0.6666666666666666,0.38095238095238093,1.7,1.0,2.7,0.6,0.7,0.2,0.6,0.3,0.1,,,10.0,1.8,1.5,3.3,0.7,0.9,0.5,0.6,0.3,0.1,,,10.0,2.2,1.2,3.4,0.8,0.8,0.2,0.0,1.0,1.6,2.6,0.6,0.2,0.4,0.4,2.0,0.0,1.0,1.0,1.0,3.5,2.5,6.0,3.0,0.6499999999999999,0.6,0.63,home_win,0,1,1,1,1,3,1,4,1.8,1.8,1.0,2.0,1.6,1.2,2.3333333333333335,2.6666666666666665,3.0,1.6666666666666667,0.0,0.0,1.0,1.0,1.0,0.0
600,2022,2023-02-13 20:00:00,6,9,4.0,1.0,1.0,3.0,3.0,10.0,-7.0,1.0,3.0,5.0,4.0,1.0,1.0,3.0,4.0,9.0,-5.0,1.0,1.0,5.0,7.0,2.0,5.0,2.0,3.0,1.0,0.0,1.0,6.0,3.0,0.0,-1.0,-2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,-8.0,29.0,18.0,11.0,1.45,0.8571428571428571,0.5928571428571429,34.0,16.0,28.0,28.0,1.7,0.7619047619047619,1.4,1.3333333333333333,6.0,-12.0,18.0,20.0,21.0,0.4,0.19047619047619047,1.2,1.6,2.8,0.8,0.8,0.3,0.6,0.1,0.4,,,10.0,0.8,1.6,2.4,0.5,0.8,0.1,0.4,0.3,0.4,,,10.0,1.4,0.8,2.2,0.6,0.6,0.4,0.2,0.2,1.4,1.6,0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.0,0.0,2.0,3.2,5.199999999999999,2.5999999999999996,0.65,0.5,0.48,home_win,0,0,1,0,0,2,0,2,0.8,0.6,2.0,0.8,0.8,1.8,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0
601,2022,2023-02-15 19:30:00,8,14,8.0,2.0,2.0,1.0,6.0,4.0,2.0,2.0,2.0,5.0,9.0,3.0,0.0,2.0,11.0,6.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,-1.0,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,51.0,48.0,3.0,2.4285714285714284,2.1818181818181817,0.24675324675324672,46.0,56.0,18.0,22.0,2.1904761904761907,2.5454545454545454,0.8571428571428571,1.0,28.0,34.0,-6.0,21.0,22.0,0.7619047619047619,0.6818181818181818,2.1,0.7,2.8,0.4,0.7,0.4,0.4,0.5,0.2,,,10.0,1.9,1.1,3.0,0.7,0.8,0.3,0.7,0.2,0.1,,,10.0,2.4,0.8,3.2,0.6,0.6,0.4,0.2,1.2,0.8,2.0,0.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.0,1.8,5.8,2.9,0.55,0.55,0.545,away_win,2,1,1,1,1,1,3,4,1.6,1.2,0.8,1.8,2.2,1.2,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,,,,,,
602,2022,2023-02-18 12:30:00,20,8,7.0,2.0,1.0,2.0,7.0,9.0,-2.0,1.0,0.0,5.0,7.0,2.0,1.0,2.0,7.0,7.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,6.0,3.0,6.0,2.0,6.0,3.0,3.0,0.0,0.0,-2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,11.0,2.0,9.0,28.0,51.0,-23.0,1.2727272727272727,2.3181818181818183,-1.0454545454545456,26.0,47.0,34.0,21.0,1.1818181818181819,2.1363636363636362,1.5454545454545454,0.9545454545454546,-8.0,26.0,-34.0,22.0,22.0,0.36363636363636365,0.7272727272727273,1.5,1.8,3.3,0.7,0.9,0.5,0.7,0.2,0.1,,,10.0,1.7,1.0,2.7,0.4,0.7,0.4,0.5,0.4,0.2,,,10.0,1.8,2.0,3.8,0.8,1.0,0.0,0.0,1.8,0.6,2.4,0.2,0.2,0.6,0.2,3.0,1.0,1.0,1.0,2.0,3.2,2.8,6.0,3.0,0.55,0.6,0.5900000000000001,away_win,2,1,1,1,1,2,4,6,1.4,1.4,1.8,1.4,1.4,1.4,1.3333333333333333,1.6666666666666667,2.0,2.0,-1.0,1.0,0.0,1.0,2.0,0.0
603,2022,2023-02-18 15:00:00,5,3,10.0,3.0,1.0,1.0,7.0,5.0,2.0,2.0,1.0,5.0,2.0,0.0,2.0,3.0,2.0,8.0,-6.0,0.0,3.0,5.0,6.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,8.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,-4.0,23.0,18.0,5.0,1.0454545454545454,0.8181818181818182,0.22727272727272718,17.0,20.0,31.0,44.0,0.7727272727272727,0.9090909090909091,1.4090909090909092,2.0,-14.0,-24.0,10.0,22.0,22.0,0.2727272727272727,0.18181818181818182,1.2,1.3,2.5,0.5,0.8,0.1,0.5,0.2,0.3,,,10.0,1.0,1.9,2.9,0.4,0.9,0.2,0.4,0.1,0.5,,,10.0,1.2,1.2,2.4,0.4,0.2,0.4,0.4,0.6,2.4,3.0,0.4,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.2,3.2,5.4,2.6999999999999997,0.45,0.45,0.515,away_win,2,0,0,0,0,0,1,1,2.0,1.4,1.0,0.4,0.4,1.6,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
604,2022,2023-02-18 15:00:00,9,38,3.0,1.0,0.0,4.0,3.0,10.0,-7.0,1.0,2.0,5.0,2.0,0.0,2.0,3.0,3.0,7.0,-4.0,1.0,3.0,5.0,3.0,1.0,3.0,6.0,3.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,-3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,18.0,17.0,1.0,18.0,19.0,-1.0,0.8181818181818182,0.8636363636363636,-0.045454545454545414,16.0,28.0,30.0,38.0,0.7272727272727273,1.2727272727272727,1.3636363636363635,1.7272727272727273,-14.0,-10.0,-4.0,22.0,22.0,0.18181818181818182,0.18181818181818182,0.5,1.8,2.3,0.4,0.8,0.1,0.4,0.2,0.5,,,10.0,1.3,1.9,3.2,0.6,0.7,0.5,0.6,0.2,0.4,,,10.0,0.8,2.0,2.8,0.6,0.6,0.2,0.2,1.2,1.8,3.0,0.6,0.6,0.2,0.4,2.0,0.0,1.0,1.0,1.0,1.8,3.7,5.5,2.75,0.5,0.5,0.44,home_win,0,0,0,0,0,1,0,1,0.6,0.6,2.0,0.4,0.6,1.4,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0
605,2022,2023-02-18 15:00:00,13,7,6.0,1.0,3.0,1.0,3.0,3.0,0.0,3.0,2.0,5.0,3.0,1.0,0.0,4.0,3.0,8.0,-5.0,0.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,6.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,10.0,20.0,-10.0,31.0,15.0,16.0,1.4090909090909092,0.6818181818181818,0.7272727272727274,23.0,18.0,22.0,40.0,1.0454545454545454,0.8181818181818182,1.0,1.8181818181818181,1.0,-22.0,23.0,22.0,22.0,0.36363636363636365,0.18181818181818182,0.6,0.7,1.3,0.1,0.4,0.0,0.3,0.4,0.5,,,10.0,0.7,2.1,2.8,0.7,0.7,0.3,0.6,0.0,0.4,,,10.0,0.6,0.4,1.0,0.0,0.0,0.6,0.6,0.8,2.0,2.8,0.8,0.6,0.0,0.4,3.0,1.0,1.0,1.0,2.0,1.2999999999999998,2.8,4.1,2.0500000000000003,0.39999999999999997,0.44999999999999996,0.43,away_win,2,0,0,0,0,0,1,1,1.2,0.6,0.6,0.6,0.6,1.6,1.3333333333333333,0.3333333333333333,1.0,1.0,-1.0,1.0,0.0,1.0,2.0,0.0
606,2022,2023-02-18 15:00:00,15,4,11.0,3.0,2.0,0.0,11.0,4.0,7.0,2.0,0.0,5.0,7.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,5.0,6.0,2.0,6.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,7.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,7.0,-1.0,35.0,35.0,0.0,1.6666666666666667,1.5217391304347827,0.14492753623188404,39.0,34.0,28.0,30.0,1.8571428571428572,1.4782608695652173,1.3333333333333333,1.3043478260869565,11.0,4.0,7.0,21.0,23.0,0.47619047619047616,0.43478260869565216,2.4,1.4,3.8,0.8,0.9,0.6,0.8,0.2,0.0,,,10.0,1.2,0.8,2.0,0.5,0.6,0.0,0.4,0.4,0.3,,,10.0,2.2,1.4,3.6,0.8,0.6,0.4,0.0,1.0,0.6,1.6,0.4,0.2,0.6,0.4,3.0,1.0,1.0,1.0,2.0,3.5999999999999996,2.2,5.8,2.9000000000000004,0.65,0.6000000000000001,0.58,away_win,2,0,0,0,0,0,1,1,2.2,2.2,0.8,1.4,0.8,0.6,2.0,2.0,1.3333333333333333,0.3333333333333333,-1.0,1.0,0.0,1.0,2.0,0.0
